original_text,decoded_text
입을,을
혈액의,의
1회,1
"109,","109,"
30,30
금천구,천구
정상으로,정상으로
카세이,이
:,:
받지,지
1포를,1를
건강,
및,
"(캐나다산),","(나다),"
탄수화물,수화
수,수
"delbrueckii),","delbrueckii),"
"딸기추출물분말,","기,"
Q10,Q10
섭취하십시오.,하시오.
1,1
:,:
"홍화황색소,","화소,"
216,216
1577-2488,1577-2488
Circulation,Circulation
0%,0%
물,
삼겹살,
[제조원],[제원]
"게,","게,"
및,
식품의약품안전처,식의안전
D-소비톨액,D-소비
비타민E혼합제제,비민E제제
"(0%),","(0%),"
"고등어,","고어,"
직사광선을,사선을
실온에,에
당,
보관,보
비타민,비민
유지에,유지에
"인도산),","인도),"
"쇠고기,","고기,"
정상적인,정상적인
두시면,시면
:,:
"닭고기,","고기,"
잔을,을
및,
대전광역시,대전시
0.5g,0.5g
기능을,기을
:,:
크리,리
[자몽추출물등,[자
:,:
올랫다이어트,다이어트
대풍산단1길,대단1
X,X
수,수
"제팜유,","제유,"
·,·
엘라스틴,라스
뽑아낸,아
섭취량,
나,나
1일,1일
Streptococcus,Streptococcus
시,시
030679,030679
수,수
1포를,1를
확인,인
소화불량의,소화의
필요,요
원료의,원의
드시지,드시지
건강,
제조,제
고객기쁨센터,고기
있습니다.,있니다.
흡수를,수를
중단하고,중단하고
이상사례,이상사
내포장재질,내장재
"1588-5156,","1588-5156,"
1회,1
0kcal,0kcal
"B.longum,","B.longum,"
보관방법,보방
별도표시,도시
개선,개선
"게,","게,"
판매원,원
"헝가리,","가리,"
080-347-0303,080-347-0303
보관하십시오.,보하시오.
"해조혼합분말,","해,"
정보를,정보를
칼슘,
3병),3)
동작구,동구
기능식품,기식
연골분말,연
아닌,아
Traceability,Traceability
함께,
유아,유아
확인,인
등을,을
*캡슐기제,*기제
닫아주시기,아주시기
:,:
감소하기,소하기
제조하고,제하고
바로,로
"향료3종,","3,"
"메밀,",","
9.8mg,9.8mg
국번없이,국이
"덱스트린,","스트,"
반품,
및,
단백질,단
법],]
의하시기,의하시기
"(100%),","(100%),"
바랍니다.,니다.
기능식품,기식
흡습이,이
의약품이,의이
및,
기능정보,기정보
"테이트,","이트,"
고칼슘혈증이,고이
지방,지방
식용색소황색제5,식소제5
주의사항],주의사]
치료를,를
"트린시럽,","트시,"
입력하시면,하시면
물과,과
있습니다.,있니다.
과정,과정
·,·
하고,하고
섭취를,를
제품은,제은
정상적인,정상적인
당,
함량,
유형],유]
드레싱으로,드으로
30포),30)
본,
함유,유
수,수
이,이
체질이신,이신
[마리골,[마리
Traceability,Traceability
일산서구,일서구
건강기능식품,기식
+,+
아연,아연
상담하십시오.,상하시오.
권장소비자가격,장소비자가
※,
"주정,","주정,"
섭취하십시오.,하시오.
1일,1일
주의하십시오.,주의하시오.
8,8
"글리세린,","리,"
단백질,단
비:너지,비:지
수,수
유통기한,유기한
폴리프로필렌,리로
제조원,제원
기준에,기에
"(1,000mg),","(1,000mg),"
개별포장,개장
마그네슘,마그
"구연산칼륨,","구연,"
아미노산,아미
구입처에서,구에서
"복숭아,","아,"
경우,경우
:,:
·,·
제조시설에서,제시에서
1회,1
및,
있습니다.,있니다.
대한,대한
·,·
/,/
기준치에,기에
☎,
7.,7.
제품,제
함께,
"항혈소판제,","소제,"
나타낼,나
개선에,개선에
본,
0kcal,0kcal
블리스터,리스
"귀},","},"
곳에서,에서
Vitamin,Vitamin
형성에,성에
맞춰,
"가스참,","가스,"
개선에,개선에
서귀포시,서시
V:nergy,V:nergy
시오.,시오.
단백질,단
에,에
연질캡슐,연
랍니다.,니다.
제조,제
[비타민,[비민
제품은,제은
44-20,44-20
0mg,0mg
등,
안심하고,안하고
전,전
중,중
[셀,[
영양성분,성
10kcal,10kcal
0%,0%
"12kcal,","12kcal,"
Premium,Premium
생성에,생성에
품질,
흡수되고,수고
건강기능식품으로,기식으로
있으신,있으신
내포장재질,내장재
당진시,진시
50㎍,50μg
"토마토,","토마토,"
캡슐기제,기제
피하여,하
"땅콩오일,","오일,"
치아와,아와
설명서,서
"오징어,","오어,"
영양성분,성
부정·불량식품,부정·식
전문가와,전문가와
"(가금류),","(가),"
·,·
곳을,을
바랍니다.,니다.
■,■
하십시오.,하시오.
유,유
또는,는
제조되었습니다.,제었니다.
1포(그대로,1(그대로
vitamin,vitamin
내용량,내
산화아연(아연,화아연(아연
보관,보
"토마토,","토마토,"
:,:
[비타민B1],[비민B1]
:,:
돼지고기,지고기
미녀들의시크릿,미들의시
구입처,구
건강,
60정,60정
:,:
섭취하십시오.,하시오.
별도,도
단백질,단
체질이신,이신
확인하,인하
"mg(101%),","mg(101%),"
적응을,적을
건강기능식품,기식
:,:
양재대로,재대로
단백질,단
내포장재질,내장재
공정거래위원회,공정위원
"lactis,","lactis,"
"구연산,","구연,"
열에,에
수,수
경우에는,경우에는
2%,2%
영양,
Omg,Omg
(내면)],(내면)]
제조원,제원
위한,위한
210874,210874
제품은,제은
단백질,단
1.3g,1.3g
바랍니다.,니다.
섭취량,
섭취,
피하,하
충북,
NO],NO]
보이차추출물,보이차
"(주엽동,","(주동,"
까지,지
함유,유
제품설명서를,제서를
성분에,성에
위한,위한
1일,1일
전에,전에
있는,있는
X,X
보호하,보하
고온다습한,고다한
:,:
유산균,유
상담하십시오.,상하시오.
125%,125%
"(굴,","(,"
등,
"조,",","
마장면,마장면
물과,과
함께,
8자리,8자리
없으므로,으로
:,:
(뉴질랜드산),(드)
단백질,단
·,·
및,
8,8
[반품,[
a-TE,a-TE
혈행마스터,행마스
한,한
·,·
간,
"팔미트산염,","미트,"
돼지고기,지고기
개봉,개
경기도,경기도
"스트린,","스트,"
DHA,DHA
수,수
서늘한,서한
종,
토,토
(주원료),(주원)
위한,위한
1회,1
함유,유
시에는,시에는
같은,은
섭취,
factors,factors
폴리에틸렌,리에
받고,고
또는,는
혈행,행
손에,에
"아황산류,","아,"
"알류(가금류),","(가),"
0g,0g
"새우,","우,"
세종특별자치시,자시
보상,보상
고객상담실로,고상로
"2캡슐,","2,"
이상이,이상이
신체,신
붙는,는
1회,1
"생육환경,","생경,"
:,:
:,:
카르두스,스
가진,가진
제품은,제은
:,:
10g,10g
1%,1%
"설사,","사,"
·,·
기능정보,기정보
함량,
수,수
카카오색소,오소
섭취량,
"91%),","91%),"
색으로,으로
제조원,제원
B,B
:,:
"의약품(항응고제,","의(고제,"
1544-6335,1544-6335
1666-5471(문자),1666-5471(문자)
건강,
흡습에,에
친환경,경
신고는,신고는
교환처,교
개별인정형,개인정
함유,유
수,수
부착된,부
행,행
다.,다.
GMP,GMP
[비타민D]칼슘과,[비민D]과
※,
1일,1일
"곤약감자추출물,","자,"
"굴,",","
·,·
"박추출분말,",","
수,수
구연산),구연)
기능정보,기정보
1%,1%
본,
366337,366337
구입처,구
중인,중인
"있으나,","있으나,"
제품설명서를,제서를
총,
경과된,경과
및,
"국산),","국),"
"오징어,","오어,"
:,:
-,-
고시,고시
면역기능에,면기에
원산지,원지
도움을,도을
기능,기
2023.07.01,2023.07.01
[14.7g],[14.7g]
락토바실루스,토스
위해,위해
포화지방,화지방
세,
보관하십시오.,보하시오.
바코,
질병의,의
1일,1일
위한,위한
면역,면
:,:
칼슘,
및,
"고등어,","고어,"
·,·
하니,하니
본,
시,시
안,안
"정제수,","정제수,"
의거,의
에너지,에지
주의하시기,주의하시기
건강,
"시클로덱스트린,","시로스트,"
알로에베라,로에라
65㎍)(650%),65μg)(650%)
Powder,Powder
.,.
"복숭아,","아,"
기능정보,기정보
■,■
물과,과
비타민,비민
분은,은
탄수화물,수화
만,만
보호하는데,보하는
수,수
확인할,인할
/,/
함량,
·,·
관련,
에너지,에지
및,
색상이,상이
폴리에틸렌,리에
IN,IN
1g,1g
까지,지
기능을,기을
알레르기가,기가
않는,는
0g,0g
수,수
및,
유통기한,유기한
HIM,HIM
개선,개선
하고,하고
시,시
d-α-토코,d-α-토
"L-로이신,","L-로이신,"
비타민,비민
지방,지방
우려가,우가
연구단지로,연구단지로
후,
15kcal,15kcal
벌집에,에
교환,교
캡슐(0.6g),(0.6g)
"대두,","대,"
"알류(가금류),","(가),"
·,·
300mg,300mg
듀오,오
:,:
토마,토마
※,
조아제약,아제
제품은,제은
1일,1일
섭취량,
"쇠고기,","고기,"
"함소아한의원,","소아한의원,"
관절과,과
[내포장재질],[내장재]
응고제),고제)
드시기,드시기
1캡슐을,1을
않는,는
/,/
28/02/2023,28/02/2023
오이샵,오이
또는,는
의약품이,의이
고려은단,고은단
제품은,제은
보관하십,보하
GMP,GMP
비타민D의,비민D의
섭취하지,하지
추출물,
비타민B1,비민B1
분은,은
15%,15%
내용량,내
한미헬스케어(주),한미스어(주)
【섭취,
식품,식
4,4
품이,이
곡물과,과
바랍니,니
곳에,에
※,
전문가와,전문가와
·,·
락토바실러스,토스
1일,1일
면역기능,면기
정보를,정보를
·,·
하단면,하단면
※,
"복숭아,","아,"
공액리놀레산,공리
제조번호,제
아,아
:,:
"3층(방배동,","3(방동,"
의사와,의사와
필요,요
위례성대로,위성대로
보관방법,보방
만약,만
영양성분기준치,성기
수,수
과민반응을,과민을
"추출물,",","
제품은,제은
있거나,있나
내용물에,내에
"니코틴산아미드,","니아미드,"
질병의,의
"새우,","우,"
확인,인
고시,고시
"조개류(굴,","개(,"
"고등어,","고어,"
특정,정
NO.520KB,NO.520KB
지방,지방
·,·
"1회,","1,"
11길,11
시,시
아연,아연
프리바이오틱스,리이오스
(주)엘케이에스,(주)이에스
치료를,를
신체,신
복부,부
"게,","게,"
중단하고,중단하고
·,·
"L-메티오닌,","L-오,"
국번없이,국이
이,이
및,
진,진
음성군,성
상처를,상를
·,·
:,:
제조하고,제하고
20%/,20%/
선명하게,선하게
For,For
십시오.,시오.
211715,211715
유통기한,유기한
이상,이상
"새우,","우,"
비타민,비민
구입처,구
흔들어,들어
생산까지,생지
남대문로,남대문로
※,
외국산,국
씹어서,어서
흡수되고,수고
·,·
·,·
아연,아연
물과,과
영양성분기준치,성기
PLUS,PLUS
"[칼슘,","[,"
단백질,단
있음,있
"결정셀룰로스,","정로스,"
이상사례,이상사
21001,21001
등),)
개봉,개
본,
빌베리,리
:,:
최대한,대한
섞어서,어서
본,
·,·
"자황색소,","자소,"
※,
고시,고시
83-135,83-135
"25%,","25%,"
판매원,원
:,:
"복숭아,","아,"
1g,1g
섭취량,
광나루로,나로
실온에,에
고칼슘혈증이,고이
전문의와,전문의와
습기가,기가
표기일까지,기일지
함유,유
따라,라
공기의,공기의
"ei,","ei,"
180캡슐),180)
"g(0%),","g(0%),"
FOS,FOS
6g,6g
본,
until,until
"말,",","
유통기한,유기한
전분혼합분,전
따라,라
토마토를,토마토를
"닭고기,","고기,"
기능을,기을
정상으로,정상으로
150㎍,150μg
곳에서,에서
1캡슐(120mg),1(120mg)
시,시
"판토텐산,","토,"
Premium,Premium
항산화,화
베터,
pact,pact
※,
않는,는
밀을,을
/,/
줌,
│,
기다림,기다
[섭취,[
일일섭취량,일일
원하는,원하는
고시,고시
www.tfood.go.kr에서,www.tfood.go.kr에서
바랍니다.,니다.
:,:
젤라,라
유해산소로부터,유해소로부
기타가공품,기가공
1g,1g
드시거나,드시나
입력하시면,하시면
(8338421),(8338421)
및,
(중국산),(중국)
단백질,단
지,지
토마토,토마토
금천구,천구
DIET,DIET
뚜껑(PP),(PP)
유통기한을,유기한을
타서,서
100%,100%
·,·
총,
있으므로,있으로
지방,지방
락추로스,로스
및함량,
0.5g,0.5g
천연향료,천연
영양,
보상,보상
사용한,사한
단백질,단
본,
"카라기난,","라기,"
X,X
의거,의
·,·
따라,라
의약품,의
비타민,비민
:,:
주의하시기,주의하시기
Bacillus,Bacillus
0%,0%
(60일분),(60일)
본,
제품설명서,제서
질환이,이
:,:
·,·
A,A
"고등어,","고어,"
DHA의,DHA의
국번,국
[비,[비
수,수
치료를,를
서울특별시,서시
발생,생
혈행마스터,행마스
입을,을
이,이
[보관방법],[보방]
광동생활건강,동생
[비타민D],[비민D]
(20g,(20g
1888번길,1888
제품이,제이
직접,
※,
[반품,[
제품과,제과
본,
탄수화물,수화
질병의,의
있는,있는
중외제약,중제
무첨가,가
치료를,를
탄수화물,수화
사항은,사은
[엽산],[]
및,
필요,요
26%,26%
특이,이
비타민과,비민과
수,수
패키지,지
"새우,","우,"
health,health
동원천지인,동원천지인
참조,
주의사항],주의사]
어린이의,어이의
섭취하십시오.,하시오.
KHSA,KHSA
:,:
구입처,구
도움을,도을
상담,상
환불을,을
복용,
A,A
및,
저어,저어
있음,있
시크릿,시
및,
8.5mg,8.5mg
닿지,지
후,
DAESANG,DAESANG
"1g(0%),","1g(0%),"
고유,고유
가공한,가공한
닿지,지
함량,
:,:
콧물,
중쇄중성,중중성
20세,20
세포분열,
3),3)
42%,42%
호두,
(주)휴럼,(주)
까지,지
셀렌,
가와,가와
하며,하
X,X
유산균,유
[제조번호],[제]
열량,
탄수화물,수화
배변활동,동
300%,300%
시,시
:,:
방배로26길,방로26
"석류농축액,",","
"2정(1,000mg)","2정(1,000mg)"
(주)유한양행,(주)유한행
섭취하,하
30포(150g),30(150g)
경우,경우
"닦고기,","고기,"
진세노,진
식품이력추적관리번호,식이적리
제조하고,제하고
제품은,제은
X,X
"0mg(0%),","0mg(0%),"
닿지,지
"비타민D,","비민D,"
%영양성분기준치,%성기
(0%),(0%)
【셀레늄】,
섭취를,를
1.5g,1.5g
장애가,장가
개선,개선
8,8
지방,지방
질병의,의
"우유,","우유,"
후,
도움을,도을
/,/
·,·
"땅콩,",","
질병의,의
병용,
수,수
있음,있
개인에,개인에
직사광선을,사선을
"600mg,","600mg,"
2g,2g
리턴업,리업
및,
품목보고번호,보고
한,한
제품과,제과
CODE,CODE
엽산,
붙는,는
유통기한,유기한
필요.,요.
2정을,2정을
중단하고,중단하고
·,·
()안의,()안의
아,아
줄,
있음.,있.
성분을,성을
신고는,신고는
TM,TM
"새우,","우,"
주의하십시오.,주의하시오.
혈,
"밀,",","
알루미늄,미
본,
어린이의,어이의
섭취가,가
필요,요
대한,대한
번호,
본,
섭취,
비율,비
치료를,를
1일,1일
당뇨병이,이
섭취,
500,500
"덱스트린,","스트,"
변화에,화에
정상적인,정상적인
정상,정상
간,
27%,27%
"우유,","우유,"
기준에,기에
"닭고기,","고기,"
섭취,
"325,","325,"
제품과,제과
"시트러스껍질추출물,","시트스,"
(년/월/일,(년//일
와,와
C,C
대두,대
Days,Days
"복숭아,","아,"
3종,3
"L.plantarum,","L.plantarum,"
유통기한,유기한
성분을,성을
오메가,오가
곳에,에
DAY,DAY
또는,는
1577-2488,1577-2488
먹을,을
"료21종),","21),"
황반색소,소
시,시
탄수화물,수화
1회,1
시오.,시오.
/,/
이력추적,이적
직사,사
시,시
수,수
보관,보
신바이오틱스,신이오스
"병풀추출분말,",","
(%)은,(%)은
대한,대한
사용한,사한
주의사항,주의사
·,·
"아라비아검,","아라비아,"
교환하여,교하
항산화에,화에
직사광선을,사선을
곳에,에
반품,
입니다.,니다.
:,:
시,시
수액으로,수으로
사례,사
"우유,","우유,"
1포를,1를
제품은,제은
Prebiotics,Prebiotics
"르기체질,","기,"
[내용량],[내]
/,/
2공장,2공장
섭취량,
30캡슐(15g),30(15g)
1g,1g
8,8
함유,유
21001,21001
받을,을
1일,1일
수,수
곳이나,이나
상담하십시오.,상하시오.
·,·
개인에,개인에
D-소비톨액,D-소비
"닭고기,","고기,"
참조,
직사광선을,사선을
묽어질,어
분량,
1일,1일
[원료명,[원
사용한,사한
아미노산,아미
"아,","아,"
특허,
발생시,생시
V2,V2
NB74101,NB74101
267%,267%
체내에서,내에서
"L-이소로이신,","L-이소로이신,"
