original_text,decoded_text
포장재질,포장재질
"10㎍(100%),","10㎍(100%),"
나트륨,나트륨
갱년기,갱년기
"오렌지유지,","오렌지유지,"
방법,방법
[아연],[아연]
"메밀,","메밀,"
□,□
유통과정,유통과정
3mg,3mg
고객상담실,고객상담실
혼입,혼입
1577-2488,1577-2488
보호하는데,보호하는데
품목보고번호,품목보고번호
식품의약품안전처,식품의약품안전처
0%,0%
·,·
개봉,개봉
1회,1회
[건강기능식품,[건강기능식품
하십시오.,하십시오.
"콩,","콩,"
및,및
"밀,","밀,"
:,:
수,수
1포를,1포를
당,당
특이체질이거나,특이체질이거나
미나스,미나스
또는,또는
오,오
"115,","115,"
"리고당,","리고당,"
문의하시기,문의하시기
편한,편한
직사광선을,직사광선을
"메밀,","메밀,"
함유,함유
전에,전에
"대두레시틴,","대두레시틴,"
"글리세린,","글리세린,"
/,/
있음,있음
서늘한,서늘한
:,:
및,및
사양벌꿀(국산),사양벌꿀(국산)
는데,는데
"구연산),","구연산),"
:,:
원료명,원료명
본,본
정당한,정당한
"비타민A,","비타민A,"
·,·
후,후
본,본
사항은,사항은
고시,고시
함께,함께
늄호일(AL-foil),늄호일(AL-foil)
손이,손이
시설에서,시설에서
:,:
"비타민B2,","비타민B2,"
주의하시기,주의하시기
1일,1일
※,※
신고는,신고는
밀크씨슬추출물,밀크씨슬추출물
"비타민B1,","비타민B1,"
[셀레,[셀레
60g,60g
준수하시기,준수하시기
발달에,발달에
경기도,경기도
416호,416호
:,:
지방,지방
의약품이,의약품이
전북대학교,전북대학교
[원료명],[원료명]
체질의,체질의
그린커,그린커
[EPA,[EPA
내용량,내용량
사례,사례
덕평로,덕평로
Quality,Quality
1일,1일
대풍산,대풍산
2101300,2101300
"Bay,","Bay,"
닿지,닿지
1포(2g),1포(2g)
효소혼합분말(덱,효소혼합분말(덱
영양,영양
주의하십시오.,주의하십시오.
"게,","게,"
"겐티아나,","겐티아나,"
정보를,정보를
충청북도,충청북도
DHA,DHA
섭취량,섭취량
서늘한,서늘한
1577-2488,1577-2488
제품은,제품은
코어,코어
B2,B2
제품의,제품의
같은,같은
본,본
프락토올리고당,프락토올리고당
%,%
:,:
당뇨병이,당뇨병이
:,:
"메밀,","메밀,"
질병,질병
건강,건강
"식용유지가공품,","식용유지가공품,"
전문제조원,전문제조원
·,·
스테아,스테아
생성에,생성에
가진,가진
"115,","115,"
나타날,나타날
대사와,대사와
"우유,","우유,"
결정하십시오.,결정하십시오.
제품은,제품은
이상사례,이상사례
1일,1일
EXPORT,EXPORT
수,수
닿지,닿지
B2],B2]
대두,대두
생길,생길
함량],함량]
2111101,2111101
"질환,","질환,"
"비타민B2,","비타민B2,"
생길,생길
수,수
30포(30g),30포(30g)
vitamins,vitamins
"비타민E,","비타민E,"
열량,열량
식품의약품안전처,식품의약품안전처
적고,적고
본,본
Traceability,Traceability
수,수
300%,300%
매우,매우
체질은,체질은
서늘한,서늘한
의약품,의약품
한,한
1포(125mL)당,1포(125mL)당
이용에,이용에
중구,중구
식품의약품안전처,식품의약품안전처
폴리에틸렌(PE),폴리에틸렌(PE)
(주)내츄럴팜,(주)내츄럴팜
섭취하지,섭취하지
주의사항],주의사항]
27%,27%
이력추적,이력추적
및,및
"포함),","포함),"
과다,과다
수,수
사민,사민
"B6,","B6,"
사용하여,사용하여
구리,구리
시오.,시오.
세포와,세포와
피로감을,피로감을
영양,영양
있는,있는
정상적인,정상적인
800mg,800mg
마이니,마이니
탄수화물,탄수화물
:,:
함량,함량
"0g(0%),","0g(0%),"
"50%이상,","50%이상,"
세포를,세포를
함유,함유
후,후
의약품,의약품
및,및
섭취,섭취
황반은,황반은
및,및
Xpur,Xpur
R,R
※,※
건강기능식품(EPA,건강기능식품(EPA
경과한,경과한
있습니다.,있습니다.
및,및
"변성전분,","변성전분,"
채취한,채취한
또는,또는
분은,분은
오(주)/,오(주)/
1일,1일
맑고,맑고
교환처,교환처
탄수화물,탄수화물
600mg,600mg
부작용,부작용
1일,1일
섭취,섭취
에너지!,에너지!
결합조직,결합조직
기능에는,기능에는
캡슐,캡슐
식물발,식물발
"(163%),","(163%),"
%,%
이천시,이천시
카페인을,카페인을
않도록,않도록
이산화,이산화
:,:
비타민E,비타민E
함량,함량
*유통,*유통
의사와,의사와
:,:
GNM,GNM
유통기한,유통기한
당,당
12mg,12mg
"필요,","필요,"
보호하는데,보호하는데
도움을,도움을
섭,섭
[교환장소],[교환장소]
및,및
"대두,","대두,"
[내포장재질],[내포장재질]
국번,국번
이체질,이체질
1일,1일
에너지,에너지
제품은,제품은
"트륨,","트륨,"
나타낼,나타낼
실온보관,실온보관
사용한,사용한
"잔탄검,","잔탄검,"
:,:
열량에,열량에
식품의약품안전처,식품의약품안전처
"대두,","대두,"
피하여,피하여
주십,주십
받을,받을
하와이안,하와이안
:,:
1회,1회
8,8
및,및
제품은,제품은
(60g),(60g)
아닙니다.,아닙니다.
"전복,","전복,"
(0,(0
유해산소로부터,유해산소로부터
되는,되는
"L.plantarum,","L.plantarum,"
1일,1일
정제에,정제에
/,/
%,%
은,은
골다,골다
본,본
법],법]
요오드,요오드
손에,손에
"게,","게,"
공급체인을,공급체인을
주의하시기,주의하시기
1일,1일
시,시
"(100%),","(100%),"
알레르기유발물질,알레르기유발물질
"우유,","우유,"
시,시
"돼지고기,","돼지고기,"
올리브영,올리브영
"호두,","호두,"
물과,물과
수,수
미국산(OEM),미국산(OEM)
시,시
·,·
"마카추출분말,","마카추출분말,"
수,수
제,제
에서,에서
080-310-1010,080-310-1010
신경과,신경과
(6883120),(6883120)
건강에,건강에
"감미당,","감미당,"
"대두,","대두,"
[소비자상담],[소비자상담]
1포(2g)를,1포(2g)를
"피하여,","피하여,"
1일,1일
제품,제품
유용한,유용한
섭취,섭취
60g,60g
군북면,군북면
"르비아등)],","르비아등)],"
Lactobacillus,Lactobacillus
잣을,잣을
BOX,BOX
000491,000491
billion,billion
눈건강에,눈건강에
용,용
원료명,원료명
"글루콘산아연,","글루콘산아연,"
섭취방,섭취방
감소,감소
내포장재질,내포장재질
이상사례,이상사례
30포(60g),30포(60g)
습기가,습기가
또는,또는
제품은,제품은
정관장,정관장
전,전
필,필
인체에,인체에
있거나,있거나
:,:
"황산망간,","황산망간,"
이상,이상
"등)],","등)],"
기능,기능
용기(,용기(
기능,기능
직접,직접
따른,따른
받을,받을
번호,번호
곳에,곳에
위,위
에너지,에너지
도움을,도움을
포함).,포함).
체인지,체인지
필요합,필요합
"당,","당,"
섭취자의,섭취자의
"고등어,","고등어,"
수,수
·,·
감소될,감소될
면역기능에,면역기능에
코,코
기준치에,기준치에
16,16
가진,가진
비타민D,비타민D
전복,전복
섭취하지,섭취하지
1일,1일
사항은,사항은
성분을,성분을
밀도를,밀도를
도움을,도움을
(주)휴럼,(주)휴럼
*캡슐기제,*캡슐기제
섭취하십,섭취하십
및,및
눈,눈
오송,오송
비타민A,비타민A
(실제사이즈),(실제사이즈)
비타민,비타민
에너지,에너지
"구연산,","구연산,"
칼슘과,칼슘과
이,이
416호,416호
하시는,하시는
[밀크씨슬추출물],[밀크씨슬추출물]
아연,아연
유통기한,유통기한
"비타민E,","비타민E,"
진세노사이드,진세노사이드
장재에,장재에
【판토텐산,【판토텐산
섭취량,섭취량
경기도,경기도
있음,있음
섭취량당,섭취량당
효소분해,효소분해
피하고,피하고
보관상,보관상
43,43
제품은,제품은
acid,acid
의해,의해
원료명,원료명
·,·
:,:
도움을,도움을
함량,함량
대한,대한
개인의,개인의
보관하십시오.,보관하십시오.
예방,예방
위해,위해
"필요,","필요,"
제조번호,제조번호
"아라비아검,","아라비아검,"
설에서,설에서
제품,제품
"1,000mg","1,000mg"
비타민,비타민
섭취를,섭취를
체질이신,체질이신
"빙초산,","빙초산,"
macular,macular
타서,타서
서늘한,서늘한
신경관의,신경관의
안의,안의
"복숭아,","복숭아,"
/,/
섭취량,섭취량
혈중,혈중
/,/
"오징어,","오징어,"
섭취,섭취
나이아신,나이아신
6,6
신고는,신고는
있습니다.,있습니다.
및,및
의해,의해
구입,구입
및,및
등)에,등)에
■,■
"새우,","새우,"
4,4
및,및
1577-2488,1577-2488
·,·
항균,항균
과량,과량
잣을,잣을
"임산부,","임산부,"
50ug(91%),50ug(91%)
●,●
확인,확인
도움을,도움을
합,합
공정거래위원회,공정거래위원회
:,:
배변활동,배변활동
:,:
%,%
물과,물과
아닙니다.,아닙니다.
민감,민감
비타민A,비타민A
공기의,공기의
곳을,곳을
변색이,변색이
시,시
오창읍,오창읍
섭취하십시오.,섭취하십시오.
1일,1일
상담실],상담실]
2g,2g
위해!,위해!
수,수
LAB,LAB
은,은
혈행,혈행
"이스,","이스,"
인이,인이
드립니다.,드립니다.
"비오틴,","비오틴,"
닥터,닥터
개봉,개봉
보관방법,보관방법
"산화아연,","산화아연,"
DL-알파,DL-알파
이제는,이제는
확인후,확인후
함량,함량
"포함),","포함),"
"비술나무,","비술나무,"
1일,1일
0%,0%
홍합,홍합
전자레인지나,전자레인지나
건강,건강
"돼지고기,","돼지고기,"
항산화에,항산화에
·,·
"돼지고기,","돼지고기,"
개선하여,개선하여
피하기,피하기
같은,같은
줄,줄
쇠고기,쇠고기
2캡슐을,2캡슐을
제조,제조
곳에,곳에
600mg,600mg
·,·
개선,개선
섭취,섭취
등은,등은
·,·
801007,801007
제품은,제품은
확인하실,확인하실
상의,상의
0kcal,0kcal
가산디지털2로,가산디지털2로
치료를,치료를
함량,함량
0mg,0mg
유통기한,유통기한
주정,주정
복용,복용
상담하십시오.,상담하십시오.
"드십시오.""","드십시오."""
"있으나,","있으나,"
함유,함유
당,당
주의하십시,주의하십시
:,:
"PVC(폴리염화비닐),","PVC(폴리염화비닐),"
5%,5%
열량,열량
0%,0%
혈압강하제,혈압강하제
사용,사용
·,·
+,+
:,:
2g,2g
·,·
경우,경우
섭취를,섭취를
조류추출유지{,조류추출유지{
섭취하시기,섭취하시기
·,·
17mg,17mg
"백설탕,","백설탕,"
"고등어,","고등어,"
의거,의거
기능정보,기능정보
전분혼합분,전분혼합분
까지,까지
"d-α-토코페롤),","d-α-토코페롤),"
시,시
고온에,고온에
"특이체질,","특이체질,"
기능정보,기능정보
신고는,신고는
있음,있음
"(박하향),","(박하향),"
5),5)
어려움,어려움
기능식품,기능식품
세포를,세포를
후에는,후에는
주의하십시오.,주의하십시오.
광선을,광선을
세리컷,세리컷
감독하에,감독하에
영양성분기준치,영양성분기준치
받지,받지
치료,치료
"L.plantarum,","L.plantarum,"
주의하시기,주의하시기
본,본
스피루리나,스피루리나
유통기한,유통기한
수,수
유기농15종과,유기농15종과
"히알루론산,","히알루론산,"
지구사랑,지구사랑
페트,페트
역할을,역할을
섭취를,섭취를
넣고,넣고
5g,5g
건강,건강
함께,함께
상담하십시오.,상담하십시오.
고시,고시
Collagen,Collagen
또는,또는
"리스리톨,","리스리톨,"
의사,의사
수,수
"오징어,","오징어,"
있습니다.,있습니다.
있습니다.,있습니다.
면역기능에,면역기능에
마십시오.,마십시오.
영,영
알레르기를,알레르기를
전문가와,전문가와
장,장
1회,1회
10포,10포
특정,특정
제조원,제조원
성곡로,성곡로
"토마토,","토마토,"
※,※
고온다습한,고온다습한
눈을,눈을
강하제,강하제
우천면,우천면
5g,5g
에너지,에너지
"2,000kcal","2,000kcal"
십시오.,십시오.
관방법],관방법]
알루미늄호일,알루미늄호일
복용,복용
0g,0g
등),등)
조개류,조개류
옥천군,옥천군
발생,발생
파우,파우
1377,1377
아래의,아래의
분량(135,분량(135
필요한,필요한
금하십시오.,금하십시오.
케어,케어
1666-9121,1666-9121
개봉후에는,개봉후에는
:,:
개인의,개인의
수,수
경기도,경기도
비타,비타
ONE,ONE
"PP,","PP,"
"30㎍(100%),","30㎍(100%),"
및,및
함유,함유
"알류(가금류),","알류(가금류),"
함유,함유
붙는,붙는
"꿀풀,","꿀풀,"
녹여,녹여
제품은,제품은
*실제,*실제
제품은,제품은
복용,복용
"71-5,","71-5,"
전문가와,전문가와
이,이
"L-히스티딘),","L-히스티딘),"
이력추적,이력추적
줌,줌
:,:
비오틴,비오틴
e,e
등,등
건강기능식품,건강기능식품
[보관,[보관
예방,예방
중성지질,중성지질
(중국산),(중국산)
"비타민D3,","비타민D3,"
"L-로이신,","L-로이신,"
이,이
"메밀,","메밀,"
시,시
1588-2675,1588-2675
치,치
품질에,품질에
향미증진제,향미증진제
시,시
때,때
가능성이,가능성이
[소비자,[소비자
유통기한,유통기한
연구단지로,연구단지로
함량,함량
jw,jw
B,B
유해산소로부터,유해산소로부터
부정·불량식품,부정·불량식품
덕평로,덕평로
함량],함량]
친,친
:,:
유용한,유용한
기능식품,기능식품
인체에,인체에
[제품명],[제품명]
제품은,제품은
섭취량,섭취량
이천시,이천시
:,:
·,·
줄,줄
잣을,잣을
증상이,증상이
1회,1회
같은,같은
(주)푸디팜,(주)푸디팜
열량,열량
닿지,닿지
능에,능에
수,수
·,·
"1회,","1회,"
국번없이,국번없이
MADE,MADE
"결정셀룰로스,","결정셀룰로스,"
부,부
스테아린산마그네슘,스테아린산마그네슘
아연,아연
2g,2g
될,될
함량,함량
:,:
1,1
원료명,원료명
케이스,케이스
수,수
서,서
진세노사이드,진세노사이드
아연,아연
발생,발생
·,·
확인하실,확인하실
수유부는,수유부는
"틴],","틴],"
건강,건강
및,및
8자리,8자리
"(1,000mg)","(1,000mg)"
비타민C,비타민C
비:너지,비:너지
섭취하,섭취하
1,1
DHA의,DHA의
02-508-5700,02-508-5700
스위스산},스위스산}
영양,영양
중구,중구
눈이,눈이
발생할,발생할
·,·
"우유,","우유,"
꼼꼼하게,꼼꼼하게
1회,1회
"구연산,","구연산,"
원산지,원산지
및,및
분쟁해결,분쟁해결
1544-6335,1544-6335
·,·
종근당건강(주),종근당건강(주)
혈액응고에,혈액응고에
상처를,상처를
EPA와,EPA와
1399,1399
함량,함량
0.26,0.26
납니다.,납니다.
"녹차추출물,","녹차추출물,"
서울특별시,서울특별시
캡슐기제-젤,캡슐기제-젤
세포분열에,세포분열에
세트,세트
1577-2488,1577-2488
4mg,4mg
혈액생성에,혈액생성에
원료,원료
"확인하시고,","확인하시고,"
제품,제품
지방,지방
공정거래,공정거래
충북,충북
섭취방법,섭취방법
제품은,제품은
가입인증,가입인증
있습니다.,있습니다.
시,시
:,:
D-소비톨액,D-소비톨액
불면,불면
(주)휴럼,(주)휴럼
[섭취,[섭취
"(가금류),","(가금류),"
당,당
*%영양성분,*%영양성분
프로틴,프로틴
등,등
의거,의거
카제인,카제인
"필요,","필요,"
개봉,개봉
혈중,혈중
(97%),(97%)
내포장,내포장
:,:
"메밀,","메밀,"
교환처,교환처
"기구,","기구,"
:,:
특별시,특별시
섭취,섭취
들어있습니다.,들어있습니다.
